date,title,source,keyword,text,is_regulation,asset,sentiment_label,sentiment_score,sentiment_confidence
2026-04-22,Bitcoin breaks Strategy's STRC ex-dividend date slump for the first time in six months,"CoinDesk: Bitcoin, Ethereum, Crypto News and Price Data",RSS,Bitcoin breaks Strategy's STRC ex-dividend date slump for the first time in six months ,0,BTC,negative,-0.8608025908470154,0.8608025908470154
2026-04-22,Trump-linked American Bitcoin shares spike over 12% after announcing more mining power,"CoinDesk: Bitcoin, Ethereum, Crypto News and Price Data",RSS,Trump-linked American Bitcoin shares spike over 12% after announcing more mining power ,0,BTC,positive,0.856402575969696,0.856402575969696
2026-04-22,The $292 million Kelp DAO exploit shows why crypto bridges are still one of the industry's weakest links,"CoinDesk: Bitcoin, Ethereum, Crypto News and Price Data",RSS,The $292 million Kelp DAO exploit shows why crypto bridges are still one of the industry's weakest links ,0,OTHER,negative,-0.9264786243438721,0.9264786243438721
2026-04-22,Crypto Long & Short: Protecting the people building DeFi infrastructure,"CoinDesk: Bitcoin, Ethereum, Crypto News and Price Data",RSS,Crypto Long & Short: Protecting the people building DeFi infrastructure ,0,OTHER,neutral,0.0,0.9194391369819641
2026-04-22,The Protocol: Kelp DAO exploited for $292 million,"CoinDesk: Bitcoin, Ethereum, Crypto News and Price Data",RSS,The Protocol: Kelp DAO exploited for $292 million ,0,OTHER,neutral,0.0,0.9402158856391907
2026-04-22,Banks seek to slow down implementation of crypto's GENIUS Act on stablecoin oversight,"CoinDesk: Bitcoin, Ethereum, Crypto News and Price Data",RSS,Banks seek to slow down implementation of crypto's GENIUS Act on stablecoin oversight ,1,OTHER,negative,-0.8903822302818298,0.8903822302818298
2026-04-22,"HIVE, Keel push deeper into AI data centers with capital raise, asset sale","CoinDesk: Bitcoin, Ethereum, Crypto News and Price Data",RSS,"HIVE, Keel push deeper into AI data centers with capital raise, asset sale ",0,OTHER,neutral,0.0,0.7139574289321899
2026-04-22,The question isn't whether privacy. It's what sort of privacy,"CoinDesk: Bitcoin, Ethereum, Crypto News and Price Data",RSS,The question isn't whether privacy. It's what sort of privacy ,0,OTHER,neutral,0.0,0.9056902527809143
2026-04-22,"Kalshi flags more insider trading cases, including politician who appeared on FBoy Island","CoinDesk: Bitcoin, Ethereum, Crypto News and Price Data",RSS,"Kalshi flags more insider trading cases, including politician who appeared on FBoy Island ",0,OTHER,negative,-0.5448819994926453,0.5448819994926453
2026-04-22,Middle East crisis live: White House says Trump ‘satisfied’ with blockade after Iran says it seized two ships in strait of Hormuz,The Guardian,digital currency,Middle East crisis live: White House says Trump ‘satisfied’ with blockade after Iran says it seized two ships in strait of Hormuz White House says Trump ‘understands Iran is in a very weak position’; state media says the ships have been transferred to Iran’s coast,0,OTHER,negative,-0.8779628276824951,0.8779628276824951
2026-04-22,‘An element of exploitation’: the world of TikTok child skincare influencers,The Guardian,cryptocurrency regulation,‘An element of exploitation’: the world of TikTok child skincare influencers Experts say regulation of child influencers sits in a legal grey area as children promote products on social media,1,OTHER,negative,-0.6834845542907715,0.6834845542907715
2026-04-22,AI hallucinations found in high-profile Wall Street law firm filing,The Guardian,bitcoin,AI hallucinations found in high-profile Wall Street law firm filing Sullivan &amp; Cromwell apologises to New York federal judge for string of errors in documents for Prince Group case,0,OTHER,negative,-0.9369166493415833,0.9369166493415833
2026-04-22,Should Barron Trump be drafted – or left alone to keep building his $150m fortune?,The Guardian,cryptocurrency regulation,"Should Barron Trump be drafted – or left alone to keep building his $150m fortune? Prominent Maga bros have suggested the 20-year-old son of the US president should be called up this year, writes Arwa Mahdawi. Why does this seem so vanishingly unlikely?",0,OTHER,neutral,0.0,0.709460437297821
2026-04-22,"Yes, retail investment needs a boost – but ‘Savvy Squirrel’ looks too tame",The Guardian,crypto SEC,"Yes, retail investment needs a boost – but ‘Savvy Squirrel’ looks too tame Ambition behind investing campaign is laudable, yet cutting stamp duty on share purchases, for example, would be much more savvy",0,OTHER,neutral,0.0,0.7512562274932861
2026-04-22,"[Guest Diary] Beyond Cryptojacking: Telegram tdata as a Credential Harvesting Vector, Lessons from a Honeypot Incident, (Wed, Apr 22nd)",Sans.edu,cryptocurrency,"[Guest Diary] Beyond Cryptojacking: Telegram tdata as a Credential Harvesting Vector, Lessons from a Honeypot Incident, (Wed, Apr 22nd) &&#x23;x26;&#x23;x5b;This is a Guest Diary by L. Carty, an ISC intern as part of the SANS.edu Bachelor&&#x23;x26;&#x23;39;s Degree in Applied Cybersecurity (BACS) program &&#x23;x26;&#x23;x5b;1].]",1,OTHER,neutral,0.0,0.9321771264076233
2026-04-22,EU agrees to unblock €90bn loan for Ukraine after Hungary lifts veto,The Guardian,crypto SEC,EU agrees to unblock €90bn loan for Ukraine after Hungary lifts veto Agreement for the urgently needed loan was reached after Ukraine resumed pumping Russian oil to Hungary and Slovakia,0,OTHER,positive,0.8290747404098511,0.8290747404098511
2026-04-22,Electronic origin of reorganization energy in interfacial electron transfer,Nature.com,SOL,"Electronic origin of reorganization energy in interfacial electron transfer By tuning graphene’s electronic density of states, the study shows electrode electronic structure—not just the electrolyte—dominates reorganization energy and thus controls outer-sphere electron-transfer rates at solid–liquid interfaces.",0,SOL,neutral,0.0,0.9139485359191895
2026-04-22,"Elon Musk's Tesla reports unchanged bitcoin holdings, books $173 million digital asset loss","CoinDesk: Bitcoin, Ethereum, Crypto News and Price Data",RSS,"Elon Musk's Tesla reports unchanged bitcoin holdings, books $173 million digital asset loss ",0,BTC,neutral,0.0,0.6467460989952087
2026-04-22,Binance.US cuts spot trading fees to near zero in push to undercut rivals,Cointelegraph.com News,RSS,"Binance.US cuts spot trading fees to near zero in push to undercut rivals <p style=""float: right; margin: 0 0 10px 15px; width: 240px;""><img alt=""Binance.US cuts spot trading fees to near zero in push to undercut rivals"" class=""type:primaryImage"" src=""https://images.cointel",0,OTHER,negative,-0.8250036239624023,0.8250036239624023
2026-04-22,Tax-free bitcoin is back: How UK investors can avoid paying duty on crypto investments once more,"CoinDesk: Bitcoin, Ethereum, Crypto News and Price Data",RSS,Tax-free bitcoin is back: How UK investors can avoid paying duty on crypto investments once more ,0,BTC,neutral,0.0,0.8028899431228638
2026-04-22,Lazarus Group has become especially dangerous with new Mach-O Man attack: CertiK,"CoinDesk: Bitcoin, Ethereum, Crypto News and Price Data",RSS,Lazarus Group has become especially dangerous with new Mach-O Man attack: CertiK ,0,OTHER,negative,-0.843339204788208,0.843339204788208
2026-04-22,Ethereum risks 10% decline versus Bitcoin despite record ETH staking,Cointelegraph.com News,RSS,"Ethereum risks 10% decline versus Bitcoin despite record ETH staking <p style=""float: right; margin: 0 0 10px 15px; width: 240px;""><img alt=""Ethereum risks 10% decline versus Bitcoin despite record ETH staking"" class=""type:primaryImage"" src=""https://images.cointelegrap",0,BTC,negative,-0.9176515340805054,0.9176515340805054
2026-04-22,Robinhood Venture Fund's $75M stake in OpenAI aims to enable retail investments,Cointelegraph.com News,RSS,"Robinhood Venture Fund's $75M stake in OpenAI aims to enable retail investments <p style=""float: right; margin: 0 0 10px 15px; width: 240px;""><img alt=""Robinhood Venture Fund's $75M stake in OpenAI aims to enable retail investments"" class=""type:primaryImage"" src=""https://images.c",0,OTHER,neutral,0.0,0.9024064540863037
2026-04-22,Pyth Network to determine outcomes in Kalshi’s commodities expansion,Cointelegraph.com News,RSS,"Pyth Network to determine outcomes in Kalshi’s commodities expansion <p style=""float: right; margin: 0 0 10px 15px; width: 240px;""><img alt=""Pyth Network to determine outcomes in Kalshi’s commodities expansion"" class=""type:primaryImage"" src=""https://images.cointelegrap",0,OTHER,neutral,0.0,0.9168833494186401
2026-04-22,Kraken calls for de minimis exemption on crypto taxes after 2025 reports,Cointelegraph.com News,RSS,"Kraken calls for de minimis exemption on crypto taxes after 2025 reports <p style=""float: right; margin: 0 0 10px 15px; width: 240px;""><img alt=""Kraken calls for de minimis exemption on crypto taxes after 2025 reports"" class=""type:primaryImage"" src=""https://images.cointele",0,OTHER,neutral,0.0,0.9213132858276367
2026-04-22,Thailand regulator mulls crypto futures expansion in licensing overhaul,Cointelegraph.com News,RSS,"Thailand regulator mulls crypto futures expansion in licensing overhaul <p style=""float: right; margin: 0 0 10px 15px; width: 240px;""><img alt=""Thailand regulator mulls crypto futures expansion in licensing overhaul"" class=""type:primaryImage"" src=""https://images.cointeleg",0,OTHER,neutral,0.0,0.9214773178100586
2026-04-22,"Trump-linked American Bitcoin energizes 11,298 new ASICs",Cointelegraph.com News,RSS,"Trump-linked American Bitcoin energizes 11,298 new ASICs <p style=""float: right; margin: 0 0 10px 15px; width: 240px;""><img alt=""Trump-linked American Bitcoin energizes 11,298 new ASICs"" class=""type:primaryImage"" src=""https://images.cointelegraph.com/images",0,BTC,neutral,0.0,0.9296486973762512
2026-04-22,Banking group asks for more time to comment on US stablecoin bill,Cointelegraph.com News,RSS,"Banking group asks for more time to comment on US stablecoin bill <p style=""float: right; margin: 0 0 10px 15px; width: 240px;""><img alt=""Banking group asks for more time to comment on US stablecoin bill"" class=""type:primaryImage"" src=""https://images.cointelegraph.c",1,OTHER,neutral,0.0,0.9160852432250977
2026-04-22,"PUSD stablecoin deploys on ADI Chain, targeting $3T Islamic finance market",Cointelegraph.com News,RSS,"PUSD stablecoin deploys on ADI Chain, targeting $3T Islamic finance market <p style=""float: right; margin: 0 0 10px 15px; width: 240px;""><img alt=""PUSD stablecoin deploys on ADI Chain, targeting $3T Islamic finance market"" class=""type:primaryImage"" src=""https://images.cointe",0,OTHER,neutral,0.0,0.9066498279571533
2026-04-22,Here’s what happened in crypto today,Cointelegraph.com News,RSS,"Here’s what happened in crypto today <p style=""float: right; margin: 0 0 10px 15px; width: 240px;""><img alt=""Here’s what happened in crypto today"" class=""type:primaryImage"" src=""https://images.cointelegraph.com/images/528_aHR0cHM6Ly9zMy5",0,OTHER,neutral,0.0,0.9102941155433655
2026-04-22,"CoinDesk 20 performance update: Aptos (APT) rises 5.5%, leading index higher","CoinDesk: Bitcoin, Ethereum, Crypto News and Price Data",RSS,"CoinDesk 20 performance update: Aptos (APT) rises 5.5%, leading index higher ",0,OTHER,positive,0.9433974623680115,0.9433974623680115
2026-04-22,"Sam Bankman-Fried pulls motion for a new trial, still asks for new judge",Cointelegraph.com News,RSS,"Sam Bankman-Fried pulls motion for a new trial, still asks for new judge <p style=""float: right; margin: 0 0 10px 15px; width: 240px;""><img alt=""Sam Bankman-Fried pulls motion for a new trial, still asks for new judge"" class=""type:primaryImage"" src=""https://images.cointele",1,OTHER,neutral,0.0,0.9214696288108826
2026-04-22,Bitcoin chases monthly high above $80K as nearly all BTC price metrics turn bullish,Cointelegraph.com News,RSS,"Bitcoin chases monthly high above $80K as nearly all BTC price metrics turn bullish <p style=""float: right; margin: 0 0 10px 15px; width: 240px;""><img alt=""Bitcoin chases monthly high above $80K as nearly all BTC price metrics turn bullish"" class=""type:primaryImage"" src=""https://imag",0,BTC,positive,0.8368574380874634,0.8368574380874634
2026-04-22,"Bitcoin's 'Coinbase premium' just posted its longest bullish streak since October's record high of $126,000","CoinDesk: Bitcoin, Ethereum, Crypto News and Price Data",RSS,"Bitcoin's 'Coinbase premium' just posted its longest bullish streak since October's record high of $126,000 ",0,BTC,positive,0.8279026746749878,0.8279026746749878
2026-04-22,Another DeFi protocol loses millions in hack days after KelpDAO breach,"CoinDesk: Bitcoin, Ethereum, Crypto News and Price Data",RSS,Another DeFi protocol loses millions in hack days after KelpDAO breach ,0,OTHER,negative,-0.9485461115837097,0.9485461115837097
2026-04-22,A $575 bet on a Shiba-themed token became $1.17 million in 5 days,"CoinDesk: Bitcoin, Ethereum, Crypto News and Price Data",RSS,A $575 bet on a Shiba-themed token became $1.17 million in 5 days ,0,OTHER,neutral,0.0,0.6372743248939514
2026-04-22,"A make or break moment: why $79,200 could act as a launchpad or a ceiling for bitcoin","CoinDesk: Bitcoin, Ethereum, Crypto News and Price Data",RSS,"A make or break moment: why $79,200 could act as a launchpad or a ceiling for bitcoin ",0,BTC,neutral,0.0,0.9277910590171814
2026-04-22,Traders don’t see Kelp socializing losses after $292 million exploit,"CoinDesk: Bitcoin, Ethereum, Crypto News and Price Data",RSS,Traders don’t see Kelp socializing losses after $292 million exploit ,0,OTHER,negative,-0.9516416788101196,0.9516416788101196
2026-04-22,Flight to safety: How Maker’s Spark and USDC are winning the $10 billion Aave breakup,"CoinDesk: Bitcoin, Ethereum, Crypto News and Price Data",RSS,Flight to safety: How Maker’s Spark and USDC are winning the $10 billion Aave breakup ,0,OTHER,neutral,0.0,0.7760592699050903
2026-04-22,"Bitcoin tests $78,000 resistance as short-squeeze risks mount, altcoins rally","CoinDesk: Bitcoin, Ethereum, Crypto News and Price Data",RSS,"Bitcoin tests $78,000 resistance as short-squeeze risks mount, altcoins rally ",0,BTC,positive,0.914389431476593,0.914389431476593
